Empresa;Estado;Produto;Tipo do Produto;Certificação;Tipo Símbolo
PRATA DOS SANTOS IND. E COM. LTDA.;MG;PRODUTOR TORRADO EM GRAO;GR;Pureza, Qualidade;Superior
PRATA DOS SANTOS IND. E COM. LTDA.;MG;VO EMILIA;TM;Pureza, Qualidade;Tradicional
PROD. ALIMENTICIOS RIBAMAR CUNHA LTDA.;MA;TERRA NORTE;TM;Pureza, Qualidade;Extraforte
PROD. ALIMENTICIOS RIBAMAR CUNHA LTDA.;MA;VIANA;TM;Pureza, Qualidade;Tradicional
PROD. ALIMENTICIOS RIBAMAR CUNHA LTDA.;MA;VIANA EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
PRODS. ALIMENTS. MARIA ROSA LTDA.;BA;MARIA ROSA;TM;Pureza, Qualidade;Tradicional
PRODS. ALIMENTS. MARIA ROSA LTDA.;BA;PAQUERA;TM;Pureza, Qualidade;Tradicional
QUALITY COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;AM;REGIONAL DA AMAZONIA;TM;Pureza, Qualidade;Tradicional
QUALITY COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;AM;"REGIONAL DA AMAZONIA	SUPERIOR";TM;Pureza, Qualidade;Superior
R. J. BAIARDI CAFE LTDA;MG;AFRIKA;TM;Pureza, Qualidade, Sustentabilidade;Tradicional
R. J. BAIARDI CAFE LTDA;MG;FAZENDA JULIANA - MEDIO;CAP;Pureza, Qualidade;Intensidade 5
R. J. BAIARDI CAFE LTDA;MG;FAZENDA JULIANA – SUAVE;CAP;Pureza, Qualidade;Intensidade 4
R. J. BAIARDI CAFE LTDA;MG;RESERVA CARMELO;TM;Pureza, Qualidade, Sustentabilidade;Superior
R. J. BAIARDI CAFE LTDA;MG;RESERVA CARMELO EM GRAO;GR;Pureza, Qualidade, Sustentabilidade;Superior
R. J. BAIARDI CAFE LTDA;MG;SABOR DO CERRADO PARA EXPRESSO;GR;Pureza, Qualidade, Sustentabilidade;Gourmet
R. J. BAIARDI CAFE LTDA;MG;SUPER JOIA;TM;Pureza, Qualidade;Tradicional
RANCHEIRO S.A.;GO;3 PODERES EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
RANCHEIRO S.A.;GO;ANAPOLINO;TM;Pureza, Qualidade;Tradicional
RANCHEIRO S.A.;GO;DOCE;TM;Pureza, Qualidade;Tradicional
RANCHEIRO S.A.;GO;PINGO DE OURO;TM;Pureza, Qualidade;Tradicional
RANCHEIRO S.A.;GO;PINGO DE OURO;TM;Pureza, Qualidade;Superior
RANCHEIRO S.A.;GO;RANCHEIRO DESCAFEINADO;CAP;Pureza, Qualidade;Intensidade 7
RANCHEIRO S.A.;GO;RANCHEIRO DESCAFEINADO;TM;Pureza, Qualidade;Superior
RANCHEIRO S.A.;GO;RANCHEIRO EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
RANCHEIRO S.A.;GO;RANCHEIRO QUALYCREAM SELECIONADO;GR;Pureza, Qualidade;Gourmet
RANCHEIRO S.A.;GO;RANCHEIRO QUALYCREAM SUPREMO;GR;Pureza, Qualidade;Gourmet
RANCHEIRO S.A.;GO;RANCHEIRO RISTRETTO;CAP;Pureza, Qualidade;Intensidade 8
RANCHEIRO S.A.;GO;RANCHEIRO SELECIONADO;CAP;Pureza, Qualidade;Intensidade 4
RANCHEIRO S.A.;GO;RANCHEIRO SUPREMO;CAP;Pureza, Qualidade;Intensidade 6
RANCHEIRO S.A.;GO;RANCHEIRO TORRADO EM GRAOS;GR;Pureza, Qualidade;Superior
RANCHEIRO S.A.;GO;RANCHEIRO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
RAROSABOR IND. E COM. DE ALIMS. E BEBIDAS LTDA;BA;KIGOLE;TM;Pureza, Qualidade;Tradicional
RAROSABOR IND. E COM. DE ALIMS. E BEBIDAS LTDA;BA;RAROSABOR EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
REALCAFE SOLUVEL DO BRASIL S.A.;ES;CAFUSO EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
REALCAFE SOLUVEL DO BRASIL S.A.;ES;CAFUSO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
RELVA IND. E COM. DE ALIM. LTDA;MG;ORVALHO;TM;Pureza, Qualidade;Tradicional
RESERVA NATURAL IND. E COM. LTDA;MG;RESERVA NATURAL SITIO SAO FRANCISCO EXPRESSO;GR;Pureza, Qualidade;Superior
RESERVA NATURAL IND. E COM. LTDA;MG;RESERVA NATURAL SITIO SAO FRANCISCO GOURMET EXPRESSO;GR;Pureza, Qualidade;Gourmet
RESERVA NATURAL IND. E COM. LTDA;MG;RESERVA NATURAL SITIO SAO FRANCISCO SUPERIOR;TM;Pureza, Qualidade;Superior
RESERVA NATURAL IND. E COM. LTDA;MG;RESERVA NATURAL SITIO SAO FRANCISCO TRADICIONAL EXTRA FORTE;TM;Pureza, Qualidade;Tradicional
RF TORREF. DE CAFE LTDA;RJ;SANTO CRISTO;TM;Pureza, Qualidade;Tradicional
RIBEIRO MENDES COM. DE CEREAIS E GRAOS LTDA;ES;DUALTO EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
RIBEIRO MENDES COM. DE CEREAIS E GRAOS LTDA;ES;DUALTO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
RIBEIRO MENDES COM. DE CEREAIS E GRAOS LTDA;ES;VENEZA EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
RIBEIRO MENDES COM. DE CEREAIS E GRAOS LTDA;ES;VENEZA TRADICIONAL;TM;Pureza, Qualidade;Tradicional
ROMANO E CIA. LTDA.;GO;CORINGA;TM;Pureza, Qualidade;Tradicional
ROMANO E CIA. LTDA.;GO;CORINGA EXPRESSO;GR;Pureza, Qualidade;Superior
ROMANO E CIA. LTDA.;GO;GIGANTE;TM;Pureza, Qualidade;Tradicional
ROMANO E CIA. LTDA.;GO;PIRAMIDE;TM;Pureza, Qualidade;Tradicional
ROMANO E CIA. LTDA.;GO;PIRAMIDE EXTRA FORTE;TM;Pureza, Qualidade;Tradicional
RUBENS LOS JUNIOR CAFE AGROINDUSTRIA LTDA;PR;KALDI CAFE ESPECIAL;GR;Pureza, Qualidade, Sustentabilidade;Especial
RUBENS LOS JUNIOR CAFE AGROINDUSTRIA LTDA;PR;KALDI CAFE ESPECIAL;TM;Pureza, Qualidade, Sustentabilidade;Especial
RUBENS LOS JUNIOR CAFE AGROINDUSTRIA LTDA;PR;KALDI ESSENCE;TM;Pureza, Qualidade, Sustentabilidade;Gourmet
RUBENS LOS JUNIOR CAFE AGROINDUSTRIA LTDA;PR;KALDI ESSENCE;GR;Pureza, Qualidade, Sustentabilidade;Gourmet
S PARENTE ME;AC;NAUAS;TM;Pureza, Qualidade;Tradicional
S PARENTE ME;AC;NAUAS EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
S. T. CAFES COMERCIO E DISTRIBUICAO LTDA;MG;CAPELLE TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SABOR BRASIL ALIMENTOS LTDA;GO;KREMON EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SABOR BRASIL ALIMENTOS LTDA;GO;KREMON GOURMET;TM;Pureza, Qualidade;Gourmet
SABOR BRASIL ALIMENTOS LTDA;GO;KREMON SUPERIOR;TM;Pureza, Qualidade;Superior
SABOR BRASIL ALIMENTOS LTDA;GO;KREMON TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SABOR DO CAMPO COM. DE PRODS. ALIMENTICIO LTDA;RO;COMCAFE TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SABOR DO CAMPO COM. DE PRODS. ALIMENTICIO LTDA;RO;SABOR DO CAMPO EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SAN BABILA CAFE LTDA - EPP;SP;SAN BABILA ESPRESSO;CAP;Pureza, Qualidade;Intensidade 4
SAN BABILA CAFE LTDA - EPP;SP;SAN BABILA ESPRESSO;GR;Pureza, Qualidade;Gourmet
SANTA TEREZINHA TORREF. E MOAG. DE CAFE LTDA.-ME;SP;MOINHO SIMONENSE;TM;Pureza, Qualidade;Tradicional
SANTA TEREZINHA TORREF. E MOAG. DE CAFE LTDA.-ME;SP;SIMONENSE;TM;Pureza, Qualidade;Tradicional
SANTA TEREZINHA TORREF. E MOAG. DE CAFE LTDA.-ME;SP;SIMONENSE EXPRESSO;GR;Pureza, Qualidade;Superior
SANTA TEREZINHA TORREF. E MOAG. DE CAFE LTDA.-ME;SP;SIMONENSE EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SANTINA IMACULADA BONINI PARDO - ME;SP;DONA SANTINA;TM;Pureza, Qualidade;Superior
SANTINA IMACULADA BONINI PARDO - ME;SP;DONA SANTINA GRAO;GR;Pureza, Qualidade;Superior
SANTO ANDRE ALIM. IND. COM. IMP. E EXP. LTDA;SP;CAUBOI;TM;Pureza, Qualidade;Tradicional
SANTO ANDRE ALIM. IND. COM. IMP. E EXP. LTDA;SP;SANTO ANDRE;TM;Pureza, Qualidade;Tradicional
SANTO ANDRE ALIM. IND. COM. IMP. E EXP. LTDA;SP;SANTO ANDRE ESPRESSO;GR;Pureza, Qualidade;Gourmet
SANTO ANDRE ALIM. IND. COM. IMP. E EXP. LTDA;SP;SANTO ANDRE EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SANTO ANDRE ALIM. IND. COM. IMP. E EXP. LTDA;SP;SANTO ANDRE SEMPRE FRESQUINHO;TM;Pureza, Qualidade;Tradicional
SANTO ANDRE ALIM. IND. COM. IMP. E EXP. LTDA;SP;SANTO ANDRE TORRADO EM GRAOS;GR;Pureza, Qualidade;Tradicional
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;BLEND 53 INTENSO;TM;Pureza, Qualidade;Extraforte
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;BLEND 53 INTENSO;TM;Pureza, Qualidade;Extraforte
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;BLEND 53 SUPERIOR;TM;Pureza, Qualidade;Superior
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;BLEND 53 TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;CANEPHORA DA BAHIA;CAP;Pureza, Qualidade;Intensidade 6
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;CANEPHORA DA BAHIA GOURMET;TM;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;NORDESTAO;TM;Pureza, Qualidade;Tradicional
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;NORDESTINO;TM;Pureza, Qualidade;Tradicional
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ ALLEGRO;CAP;Pureza, Qualidade;Intensidade 6
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ ARABICA DA BAHIA;TM;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ ARABICA DA BAHIA;CAP;Pureza, Qualidade;Intensidade 5
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ CERRADO MINEIRO;TM;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ COFFEE SHOP PREMIUM;TM;Pureza, Qualidade;Superior
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ DECAF;CAP;Pureza, Qualidade;Intensidade 7
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ ESPECIAL DESCAFEINADO;TM;Pureza, Qualidade;Superior
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ FAMILIA;TM;Pureza, Qualidade;Tradicional
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ GOURMET EXPORT;TM;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ GOURMET SACHE;TM;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ GOURMET SAVORY;TM;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ MOGIANA;TM;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ ORGANICO;TM;Pureza, Qualidade;Superior
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ ORGANICO;CAP;Pureza, Qualidade;Intensidade 6
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ PERMIUM EM GRAOS;GR;Pureza, Qualidade;Superior
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ SAVORY GRAO;GR;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ SUL DE MINAS;TM;Pureza, Qualidade;Gourmet
SAO BRAZ S_A IND. E COM. DE ALIMENTOS S.A;PB;SAO BRAZ VELVET;CAP;Pureza, Qualidade;Intensidade 9
SARTORI & SARTORI COMERCIO DE CAFE LTDA;SP;SABOR DE GARCA;GR;Pureza, Qualidade;Gourmet
SARTORI & SARTORI COMERCIO DE CAFE LTDA;SP;SABOR DE GARCA;TM;Pureza, Qualidade;Tradicional
SARTORI & SARTORI COMERCIO DE CAFE LTDA;SP;SABOR DE GARCA - TORRA FORTE;TM;Pureza, Qualidade;Tradicional
SERENA INDUSTRIA E COMERCIO DE CAFE;AC;SERENA EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SILVINHO CAFE EIRELI;MG;SILVINHO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;CLASSIC EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;CLASSIC TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;COFFMEISTER TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;CONFIARE TRADICIONAL TORRA ESCURA;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;CUISINE & CO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;DIA A DIA;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;DO POVO;TM;Pureza, Qualidade;Extraforte
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;GBARBOSA;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;MAIS CAFE EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;MAIS CAFE TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;SOBESA EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;SOBESA GOURMET;TM;Pureza, Qualidade;Gourmet
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;SOBESA GOURMET EXPRESSO;GR;Pureza, Qualidade;Gourmet
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;SOBESA PREMIUM;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;SOBESA PREMIUM EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;SOBESA TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;UNIAO EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
SOBESA IND. DE ALIMENTOS SANTANENSE LTDA;BA;UNIAO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
SOLARIS COMERCIO DE ALIMENTOS LTDA;BA;SOLARIS;TM;Pureza, Qualidade;Tradicional
TEMMA DIST. DE PROD. DA ROCA LTDA - ME;MG;MONTUEIRA GOURMET;TM;Pureza, Qualidade, Sustentabilidade;Gourmet
TEMMA DIST. DE PROD. DA ROCA LTDA - ME;MG;MONTUEIRA GOURMET;GR;Pureza, Qualidade, Sustentabilidade;Gourmet
THAI CAFE LTDA.;ES;PONTOES;TM;Pureza, Qualidade;Tradicional
THAI CAFE LTDA.;ES;PONTOES;TM;Pureza, Qualidade;Superior
THAI CAFE LTDA.;ES;PONTOES SUPREMO;TM;Pureza, Qualidade;Extraforte
THAI CAFE LTDA.;ES;PRACA 8;TM;Pureza, Qualidade;Tradicional
THAI CAFE LTDA.;ES;SMART TRADICIONAL;TM;Pureza, Qualidade;Tradicional
THAI CAFE LTDA.;ES;SUPRA BOM;TM;Pureza, Qualidade;Tradicional
TOREZANI CAFES DO BRASIL LTDA;ES;BRASIL;TM;Pureza, Qualidade;Extraforte
TOREZANI CAFES DO BRASIL LTDA;ES;CRICARE;TM;Pureza, Qualidade;Extraforte
TOREZANI CAFES DO BRASIL LTDA;ES;DUARTE;GR;Pureza, Qualidade;Gourmet
TOREZANI CAFES DO BRASIL LTDA;ES;DUARTE;TM;Pureza, Qualidade;Tradicional
TOREZANI CAFES DO BRASIL LTDA;ES;DUARTE EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TOREZANI CAFES DO BRASIL LTDA;ES;DUARTE SABOR DA NOSSA TERRA;TM;Pureza, Qualidade;Extraforte
TORREF. BIA LTDA;MG;ARANAS EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. BIA LTDA;MG;ARANAS TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. BIA LTDA;MG;MUCURI EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. BIA LTDA;MG;MUCURI TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. BIA LTDA;MG;RESPLENDOR;TM;Pureza, Qualidade;Tradicional
TORREF. BIA LTDA;MG;VARIETAL;TM;Pureza, Qualidade;Gourmet
TORREF. DE CAFE BENEDETTI LTDA ME.;SP;BENEDETTI EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. DE CAFE BENEDETTI LTDA ME.;SP;BENEDETTI TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;FREI CANECA;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;FREI CANECA ESPECIAL;TM;Pureza, Qualidade;Gourmet
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;FREI CANECA EXPRESSO;GR;Pureza, Qualidade;Gourmet
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;FREI CANECA PARA MOINHO;GR;Pureza, Qualidade;Tradicional
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;FREI CANECA PREMIUM;TM;Pureza, Qualidade;Gourmet
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;GRAO MESTRE;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;GRAO MESTRE MOINHO;GR;Pureza, Qualidade;Tradicional
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;TREM BOM;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;TREM BOM;GR;Pureza, Qualidade;Extraforte
TORREF. E MOAG. CAFE FREI CANECA LTDA.;MG;TREM BOM MOINHO;GR;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE APORE LTDA.;SP;APORE;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE APORE LTDA.;SP;APORE;GR;Pureza, Qualidade;Gourmet
TORREF. E MOAG. DE CAFE APORE LTDA.;SP;APORE ARABICA;TM;Pureza, Qualidade;Superior
TORREF. E MOAG. DE CAFE APORE LTDA.;SP;APORE EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE APORE LTDA.;SP;APORE REGIAO AMAZONICA;TM;Pureza, Qualidade;Superior
TORREF. E MOAG. DE CAFE APORE LTDA.;SP;LAVOURA;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;DELIM;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;FLUMINENSE EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;FLUMINENSE TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;GIRO;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;GIRO EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;GIRO SUPERIOR;TM;Pureza, Qualidade;Superior
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;KE-SAI EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;MIL TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;MONTE AZUL EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;MONTE AZUL TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;PATUSCO EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;PATUSCO PREMIUM;TM;Pureza, Qualidade;Superior
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;PATUSCO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;PORTO NOVO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE CARVALHO LTDA.-ME;RJ;SAVANA TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE LAURO GARCEZ LTDA.;SP;OURO VERDE DE CRUZEIRO;GR;Pureza, Qualidade;Gourmet
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;DA XICARA EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;DA XICARA SUPERIOR;TM;Pureza, Qualidade;Superior
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;EXTRA;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;GUACIRA EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;LABOR EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;MACALI;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;MACALI EXPRESSO;GR;Pureza, Qualidade;Superior
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;MACALI EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;MACALI SUPERIOR;TM;Pureza, Qualidade;Superior
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;POLEMAR;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;PRUDENTE;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;PRUDENTE EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;SANTO ANTONIO DE MIRANDOPOLIS;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;TRES LAGOAS;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE LOLI LTDA.;SP;VIGRAN;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE PALMEIRAS LTDA.;BA;PALMEIRAS;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE PALMEIRAS LTDA.;BA;PALMEIRAS EXPRESSO;GR;Pureza, Qualidade;Gourmet
TORREF. E MOAG. DE CAFE PALMEIRAS LTDA.;BA;PALMEIRAS EXTRAFORTE;TM;Pureza, Qualidade;Extraforte
TORREF. E MOAG. DE CAFE PALMEIRAS LTDA.;BA;PALMEIRAS GOURMET;TM;Pureza, Qualidade;Gourmet
TORREF. E MOAG. DE CAFE PALMEIRAS LTDA.;BA;PALMEIRAS SUPERIOR;TM;Pureza, Qualidade;Superior
TORREF. E MOAG. DE CAFE PALMEIRAS LTDA.;BA;RECONCAVO;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE RIBEIRAO BONITO LTDA.;SP;RIBEIRAO BONITO ESPRESSO;GR;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE RIBEIRAO BONITO LTDA.;SP;RIBEIRAO BONITO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. E MOAG. DE CAFE RIBEIRAO BONITO LTDA.;SP;RIBEIRAO DOURADO EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. NOIVACOLINENSES LTDA.;SP;CASSIANO EXPRESSO EM GRAOS;GR;Pureza, Qualidade;Superior
TORREF. NOIVACOLINENSES LTDA.;SP;CASSIANO TORRADO EM GRAOS;GR;Pureza, Qualidade;Tradicional
TORREF. NOIVACOLINENSES LTDA.;SP;CASSIANO TRADICIONAL;TM;Pureza, Qualidade;Tradicional
TORREF. NOIVACOLINENSES LTDA.;SP;FAZENDA SALTO GRANDE;TM;Pureza, Qualidade;Tradicional
TORREF. NOIVACOLINENSES LTDA.;SP;MORRO GRANDE BLEND TRADICAO;TM;Pureza, Qualidade;Tradicional
TORREF. NOIVACOLINENSES LTDA.;SP;MORRO GRANDE EM GRAO;GR;Pureza, Qualidade;Tradicional
TORREF. NOIVACOLINENSES LTDA.;SP;MORRO GRANDE EXPRESSO;GR;Pureza, Qualidade;Gourmet
TORREF. NOIVACOLINENSES LTDA.;SP;MORRO GRANDE EXTRA FORTE;TM;Pureza, Qualidade;Extraforte
TORREF. NOIVACOLINENSES LTDA.;SP;MORRO GRANDE ORGANICO;TM;Pureza, Qualidade;Tradicional
TORREF. NOIVACOLINENSES LTDA.;SP;MORRO GRANDE TODO AROMA;TM;Pureza, Qualidade;Superior
TORREF. NOIVACOLINENSES LTDA.;SP;MORRO GRANDE VENDING;GR;Pureza, Qualidade;Superior
TORREF. NOIVACOLINENSES LTDA.;SP;MOTTA TRADICIONAL;TM;Pureza, Qualidade;Tradicional
